,pfpr_underfives,pfpr_overfive,ci_underfives,ci_overfive,annual EIR,coverage_pair,group
67,0.644022510487,0.5058269225993,4.830135005177,0.6990375499008,142.4335611927569,"[0.5, 0.3]",0.5
68,0.4091941279728,0.5056623495195,6.201271227794,0.7699717716896,100.4840616626547,"[0.85, 0.65]",0.85
69,0.6935058341417,0.5050347170597,4.940615863772,0.6359605868056,232.13121523188627,"[0.5, 0.3]",0.5
70,0.009962025316456,0.06029911788507,0.1416877619922,0.469915562222,0.6611180271640034,"[0.85, 0.65]",0.85
71,0.02005585055548,0.103760286498,0.190581863746,0.5029272229876,0.760125076515363,"[0.5, 0.3]",0.5
72,0.01766414207865,0.1000859090308,0.223528906703,0.6081840263505,0.8739591241007777,"[0.7, 0.5]",0.7
73,0.007227634108978,0.0742316866002,0.1543031696929,0.5620390207332,0.8150572041755126,"[0.85, 0.65]",0.85
74,0.01100611012247,0.05213608998649,0.09119160356931,0.2625733278401,0.35281880673027666,"[0.5, 0.3]",0.5
75,0.01326339747028,0.1181008830037,0.2434892957099,0.7984620045754,1.32834015876861,"[0.85, 0.65]",0.85
76,0.02124135149539,0.1363547114912,0.2716386661632,0.7443101294339,1.2388144778669934,"[0.7, 0.5]",0.7
77,0.03328399629972,0.1552781477934,0.2684320077533,0.7064737845212,1.2388144778669934,"[0.5, 0.3]",0.5
78,0.01695646065374,0.1020881926409,0.1874415604398,0.5933961073169,0.9371177221501162,"[0.7, 0.5]",0.7
79,0.008101121898789,0.04669844528789,0.08429786004126,0.2867279147613,0.3783160417656709,"[0.7, 0.5]",0.7
80,0.02108457861993,0.1376385859176,0.3102387927938,0.8902622481983,1.5272683898119497,"[0.85, 0.65]",0.85
81,0.008384017382477,0.062282202031,0.07638227322605,0.3108319944004,0.434971515491262,"[0.5, 0.3]",0.5
82,0.01011857219136,0.08972252976115,0.1948917327682,0.6397250303999,1.004840616626547,"[0.85, 0.65]",0.85
83,0.02060780357986,0.125912221287,0.24597587483,0.7167414035939,1.1553225282261466,"[0.7, 0.5]",0.7
84,0.009590795692398,0.05450173015497,0.1140273723286,0.3255362415803,0.4664056985694358,"[0.7, 0.5]",0.7
85,0.008363276757787,0.06664732423697,0.1469949970488,0.504096241435,0.760125076515363,"[0.85, 0.65]",0.85
86,0.004950617589544,0.03157403160264,0.09336039749905,0.249280805001,0.35281880673027666,"[0.85, 0.65]",0.85
87,0.04102496367719,0.1959586003855,0.3808611826971,0.8455138984427,1.7559875150361248,"[0.5, 0.3]",0.5
88,0.02360577818372,0.1800598994525,0.4466653182171,1.061102406587,2.164863482413262,"[0.85, 0.65]",0.85
89,0.05692094483769,0.241602228207,0.657908594585,1.074636632111,3.0686380525845465,"[0.7, 0.5]",0.7
90,0.03383704741797,0.1973251821172,0.415610224125,0.9764383770525,2.164863482413262,"[0.7, 0.5]",0.7
91,0.08523800135813,0.3486035670946,1.359225460328,1.332063126029,7.6012507651536305,"[0.85, 0.65]",0.85
92,0.05807873884741,0.2530900771681,0.6467566369101,1.076748092601,3.2903999999999995,"[0.7, 0.5]",0.7
93,0.1150923512119,0.3189036050088,0.9328346842667,1.103867656086,5.001115427348333,"[0.5, 0.3]",0.5
94,0.08426503671633,0.3518179772508,1.442399962223,1.258501899429,8.150572041755126,"[0.85, 0.65]",0.85
95,0.04157176601831,0.250338724994,0.6909753233194,1.180706491927,3.528188067302767,"[0.85, 0.65]",0.85
96,0.07071566601414,0.311511129454,1.093955000397,1.275070715987,5.750067447385282,"[0.85, 0.65]",0.85
97,0.0439949720032,0.2570854665039,0.80050189537,1.224269821425,3.783160417656709,"[0.85, 0.65]",0.85
98,0.1723919046648,0.3733253372879,1.408737561549,1.104708894913,8.150572041755126,"[0.5, 0.3]",0.5
99,0.1267704649357,0.3353230665422,1.062602442107,1.087873117765,5.750067447385282,"[0.5, 0.3]",0.5
100,0.09564887437482,0.2926454002484,0.8059411633294,1.073194906348,3.783160417656709,"[0.5, 0.3]",0.5
101,0.09773342256103,0.3413080468299,1.209166855202,1.223571693641,6.61118027164003,"[0.7, 0.5]",0.7
102,0.07234062409855,0.2932088553614,0.8469575606287,1.177458283491,4.349715154912622,"[0.7, 0.5]",0.7
103,0.1787420729997,0.3751151549929,1.527456482872,1.081696080219,8.739591241007776,"[0.5, 0.3]",0.5
104,0.1451993893012,0.3790797661595,1.619215838145,1.199126245192,9.371177221501162,"[0.7, 0.5]",0.7
105,0.1768106472736,0.4352964119993,3.058818604331,1.138248070492,20.1895892924387,"[0.85, 0.65]",0.85
106,0.2165635109786,0.404022562051,1.875424800441,1.088272116787,11.553225282261465,"[0.5, 0.3]",0.5
107,0.3669951308385,0.5040827572388,5.44481403078,0.8776675499976,70.88951904080912,"[0.85, 0.65]",0.85
108,0.3029448017374,0.4611106140586,3.320658059092,0.9822516982676,28.618221182135542,"[0.7, 0.5]",0.7
109,0.243040568049,0.471107222474,3.961086603347,1.084912298131,30.686380525845465,"[0.85, 0.65]",0.85
110,0.2708494837227,0.4290967372877,2.27033572644,1.068297876627,16.376398336078378,"[0.5, 0.3]",0.5
111,0.1692926626791,0.4003029789883,2.068221940077,1.136276516278,12.388144778669933,"[0.7, 0.5]",0.7
112,0.4803465058674,0.5046202478554,4.975092500565,0.8592292462126,76.01250765153631,"[0.7, 0.5]",0.7
113,0.128228005637,0.3994307631712,2.186098762089,1.204184426751,13.283401587686106,"[0.85, 0.65]",0.85
114,0.1962038590604,0.4453799535459,3.163595258724,1.125510555867,21.64863482413262,"[0.85, 0.65]",0.85
115,0.3302545405442,0.471150910384,3.729435445275,0.9766174273391,32.903999999999996,"[0.7, 0.5]",0.7
116,0.2271004076429,0.4287544715929,2.524389531231,1.100928398373,17.55987515036124,"[0.7, 0.5]",0.7
117,0.5813940431744,0.4985175742057,4.298276416026,0.757419640955,81.50572041755126,"[0.5, 0.3]",0.5
118,0.2885056503193,0.4289084367804,2.448438716587,0.9880563909828,17.55987515036124,"[0.5, 0.3]",0.5
119,0.2781861520675,0.4514847832307,3.264773986302,1.037103545765,23.21312152318863,"[0.7, 0.5]",0.7
120,0.4239267494664,0.4939225792227,4.528771272162,0.8696484100074,57.500674473852854,"[0.7, 0.5]",0.7
121,0.2404411234497,0.4353980962623,2.694467399502,1.103251260414,18.828878546325953,"[0.7, 0.5]",0.7
122,0.2827404028201,0.4778543639103,4.411209292244,0.9997067043732,37.83160417656709,"[0.85, 0.65]",0.85
123,0.3639731377058,0.4531030474906,3.022350237588,0.9621562434768,24.890669329857513,"[0.5, 0.3]",0.5
124,0.227605903936,0.4611048241225,3.675262700999,1.112519783317,26.689448856303866,"[0.85, 0.65]",0.85
125,0.3649361490507,0.4989944570713,5.416363062104,0.8776933418994,66.11180271640033,"[0.85, 0.65]",0.85
