,aEIR,PfPR_2to10
147,28.3236639211,0.5068269391858
148,152.1884320863,0.7003807895555
149,114.6467800839,0.6894136412497
150,31.22849584615,0.5208171709335
151,91.20448619488,0.6681975115628
152,142.6863150545,0.6864559589018
153,115.5006768901,0.6591548095766
154,79.91582193691,0.6508280945847
155,32.29686202342,0.5306601926541
156,500.5497294217,0.7318084203166
157,127.3994149449,0.6825690238339
158,498.0380303543,0.7456663178489
159,61.38202014635,0.588124699401
160,92.39293435321,0.6379497378413
161,131.9405465033,0.659823120657
162,586.0092928503,0.7549663437859
163,749.0118624158,0.7683672577968
164,705.9774889573,0.7459578536099
165,322.2521870844,0.7051997231158
166,201.7194996523,0.6964687621265
167,663.4492040463,0.7456774280697
168,205.6712213452,0.7141665155088
169,347.7500641923,0.750165029317
170,245.8282512855,0.712322567373
171,774.2615707666,0.7467499421698
172,258.4045175118,0.729242013261
173,351.9914361695,0.732002905532
174,284.4281040113,0.698140317747
175,185.8730192529,0.6862745098039
176,437.5941945892,0.7334493584494
177,206.6153109698,0.7187709277132
178,1.958012584015,0.1242746277005
179,1.779899775167,0.09683652206857
180,6.583530095872,0.3288618915043
181,0.4605870381929,0.04428534404561
182,1.631285775569,0.1191064253327
183,5.224011727725,0.2946873081907
184,4.946533610579,0.2968084387044
185,7.552633004962,0.3448172941628
186,5.668593179551,0.2827029451338
187,3.40543933271,0.1824703680599
188,2.95936757687,0.1835669920142
189,3.99997899856,0.2322230988234
190,1.989142767969,0.1560101437025
191,0.8756411201321,0.05589254766031
192,6.617087503022,0.3222095398294
193,1.489775411319,0.09795485921598
194,7.392059617327,0.339991969484
195,1.672029721667,0.1410405520664
196,2.082900964015,0.155352350661
197,19.76595624373,0.4696014605077
198,11.78813218884,0.3839266450917
199,50.99387673731,0.5777973864448
200,9.411778178648,0.3571682422347
201,16.53029881872,0.4828300135646
202,45.21738470579,0.5768171629843
203,58.8353514045,0.6076908323744
204,11.00528938521,0.4327043073781
205,7.707507121027,0.3610585233353
206,26.24514410936,0.5024122376937
207,14.28327784792,0.4549498784032
208,16.53973501804,0.4341585814654
209,39.773745229,0.5428112904748
210,23.24450430891,0.4607406834101
211,17.79008964612,0.4407637845956
212,16.98220867186,0.4415861051942
213,51.87065345561,0.5792305539141
214,10.06613667088,0.3899077531298
215,21.27607422124,0.4640383981241
216,56.24756983062,0.5911194090429
217,165.82032446,0.6974148579495
218,102.786590891,0.6613197229311
219,75.07733745826,0.6515997968512
220,147.5646184357,0.6885363520408
221,68.13176846877,0.6437452697589
222,128.5851467378,0.6501853344077
223,437.9060734808,0.7398464037808
224,85.03840835579,0.6434615998723
225,460.1904347613,0.7437292358804
226,525.2328283619,0.7377129952782
227,32.37132647191,0.5200448371357
228,93.1309612561,0.6310243220297
229,138.873590739,0.6924909336557
230,495.9362479812,0.7428168793549
231,164.8217004072,0.6850025741555
232,534.3025645576,0.739891475582
233,197.0055785365,0.7273922187171
234,286.7051353706,0.7071555143026
235,578.4673567098,0.7591569710503
236,697.8844830412,0.7419786812363
237,655.3806594294,0.7405664341541
238,219.4843801167,0.6992729399967
239,705.0448089894,0.7713275933376
240,299.7291935282,0.7331341911765
241,821.5781094171,0.7430895593113
242,640.1293350551,0.7375719628525
243,174.4030004134,0.6745922034835
244,932.9207772464,0.7691008151371
245,169.6616420522,0.7118797985635
246,220.452631521,0.7160601528747
247,356.4132858012,0.7412552510086
248,180.9066435108,0.7025395578098
249,376.1502043866,0.7431297908953
