,True Prevalence,PCR Parasite Prevalence,PfHRP2 Prevalence,Blood Smear Parasite Prevalence,annual EIR
129,0.7196893144960271,0.6052926904534652,0.47291167055907174,0.31766854751192,13.976209436467409
130,0.8022367779522735,0.6794049957027171,0.5150812020448781,0.35063064426999974,21.94670365923431
131,0.8727277723077213,0.7421684345153907,0.5280514891016953,0.3628552037559145,35.67997783376292
132,0.7505078325532912,0.6310283140776902,0.48411495440626734,0.3251778590148457,16.057979810856537
133,0.9250609636306765,0.792700015845366,0.5521734125810124,0.38293404824113175,60.05583769707377
134,0.8307463526725768,0.7034993583208877,0.5186973418274978,0.3545798015512854,27.028476131818877
135,0.8937449179283558,0.7619072960664137,0.5393403370902934,0.37112083757576875,43.941698226645386
136,0.7717348168974044,0.6501595106026913,0.4952733597526798,0.3340539806713789,18.449831964671237
137,0.9339461409882327,0.8027228141484186,0.5496564245387304,0.3842927962541594,69.00121478913965
138,0.9412982408314531,0.8107768778931558,0.5556211776112857,0.3895959756145748,73.96180314708725
139,0.9784794593510547,0.8513787868904742,0.5634845199650282,0.4011938574379435,232.53853263731014
140,0.9567644524247688,0.82750319111837,0.5625716237172677,0.39594787596023184,97.63611843904654
141,0.981838368389707,0.8584590743665818,0.5758073834523759,0.40978983591680657,267.1753796557266
142,0.9730621739609588,0.8480263442209315,0.5772034596090455,0.40973299145698966,164.33919633209752
143,0.9599525716206811,0.8310030290525279,0.5678864691355471,0.39840696833721695,112.17911593494905
144,0.9758910569426159,0.8492094916840116,0.57311584761698,0.4051443558849704,188.8176839957419
145,0.9789727217530538,0.8525985547941007,0.5737992236059003,0.40796813605582877,202.39203638745266
146,0.9843688048728497,0.8624804135871263,0.5717026606814481,0.40811691349500023,317.8142160630858
147,0.967197455608679,0.8386220809531538,0.5692895541452386,0.4011597744814312,133.4408800521066
148,0.10569818511809435,0.08851119683009215,0.05971465044438024,0.042425383157926114,0.32903999999999994
149,0.20791097673243011,0.17616072374663982,0.12658454467580624,0.08903825377458455,0.8113504763886695
150,0.2833030489209564,0.2418729506535063,0.1815532197078601,0.1266002912941839,1.2740556407676036
151,0.1502538387497778,0.12629640497369324,0.08792437324172857,0.06214061315643469,0.5538336634600178
152,0.2915766678852554,0.24843087020802246,0.1886613788261823,0.1302355732309501,1.3656491815231206
153,0.22104522632817644,0.18739729662464027,0.13564987639858517,0.09448690003626427,0.9322019413492111
154,0.11872527982070066,0.09972068867454797,0.06770507708089915,0.04806214791199534,0.39140428952752987
155,0.17380745768138706,0.1464186604300593,0.10213730580186016,0.0716786033333568,0.6363277415697889
156,0.1701775568601219,0.1437234040604854,0.1024167738854884,0.07189953586418428,0.6588040103421998
157,0.32686562285031395,0.27808952417275645,0.21433470112411934,0.1463177237200401,1.681866073391152
158,0.1362323721385973,0.11452636918793038,0.07829761977677356,0.055446319195301644,0.4497043499302584
159,0.24471596414095587,0.2081802295699512,0.15283782395393827,0.1065116854818309,1.0710543528897267
160,0.13574366389888606,0.11479821524595478,0.08021215682160472,0.05714192204687748,0.48203418889902944
161,0.2018471992995611,0.170737648010254,0.1215078931454899,0.08537364371427113,0.7569335266100805
162,0.3439581688544488,0.29236643445001753,0.2269045873251658,0.15471959549882527,1.9323817072038674
163,0.4437159635841055,0.37681422760225586,0.3029539128280671,0.2043350709831862,3.2525469247016825
164,0.6186148602668547,0.5202452756770685,0.4180143339584976,0.2789701079464934,8.303453286398552
165,0.38103786270096035,0.3250267475026923,0.25534439829930844,0.17409306230814414,2.298633871882218
166,0.5485011406140782,0.4630495471905353,0.3764050849088258,0.2528442299325159,5.667996860548167
167,0.5546658276695087,0.4687648260430096,0.3803531974145816,0.25464470645744436,5.868200957456755
168,0.6461271840415584,0.5436674748381493,0.4319428892168288,0.2893287631542714,9.21477801342182
169,0.4749168135940214,0.40211453437805283,0.3260500482908644,0.21854278502399072,3.869015372653215
170,0.4214357442643551,0.35874991229135644,0.28639906503974677,0.19408470874983597,2.830883931665868
171,0.5885469440728036,0.4973912864515252,0.4046233451121477,0.27125180698420787,6.742275359370063
172,0.5032453078113177,0.42506772042953783,0.3443822206087296,0.2298087244266511,4.445309082149986
173,0.5942917693967674,0.5009855283041529,0.4037128242727833,0.27084091989553133,7.2269864293994015
174,0.5210911015941677,0.4386660169248718,0.3559491934025101,0.2374891277249564,4.764888216340285
175,0.7760208443419605,0.6549725979158326,0.49541662265992986,0.33729934194316635,19.10151403815865
176,0.7057563015042919,0.5942203778110134,0.4656479731814548,0.3131760671530669,12.59398783211007
177,0.7775673937307648,0.6568439989057301,0.49931000907943424,0.33898186499941974,19.776214723724383
178,0.8561492660274262,0.7247670615372589,0.5282760492742876,0.3578659529147093,31.05439468519211
179,0.9108176399583706,0.7811178482558623,0.549784730150276,0.3817171246629866,52.27014701870065
180,0.7356135300577519,0.6196922704781587,0.4811771122560134,0.32278573927405757,14.469874916049664
181,0.8093788483371479,0.6848886699709151,0.5108855088279661,0.34757538213305345,22.72190168674212
182,0.8763189088808337,0.7461748164810529,0.5370017566093025,0.36898095052536306,36.9402604195998
183,0.8120366963621679,0.6831593847438086,0.5054720035154524,0.34144038382458247,24.355409173851225
184,0.7492046619114798,0.6303131317439137,0.4848441590185027,0.32653119551809096,16.625177257380518
185,0.9296190403912167,0.7974319242451261,0.5549475864188326,0.38470078298490196,62.17712058519955
186,0.8409937891241621,0.7111678432111874,0.5216243000063168,0.3546123048214069,27.98317173026753
187,0.8989000201225287,0.7655697900138483,0.5343655595224187,0.3682354937269277,45.4938000055522
188,0.9428668897445902,0.8139366185828446,0.5661558558679611,0.39492650656667644,76.57427036771324
189,0.9808592693446461,0.8536971284918586,0.5654799665490235,0.40127596512232744,240.7522222473283
190,0.9584583383716939,0.830319698869366,0.5705929923547476,0.3996964989051435,101.08480611454722
191,0.9741053721676164,0.8462513644401337,0.5683977523078645,0.3988851931813664,170.1439596722748
192,0.9840279108857455,0.8607173085212686,0.5658371233776811,0.40389290329528166,276.61250654838534
193,0.9817988185033413,0.8584053973629059,0.5682552229868202,0.4049815731505839,286.38297015830756
194,0.9622815004766814,0.8344052757302387,0.565407203403237,0.3979276519932164,116.1414890890493
195,0.9788010731135348,0.8526225579928048,0.5758919396629095,0.4078597581549857,195.48707264128944
196,0.9794001125309556,0.8554727005631936,0.5721097964946534,0.4087364578083781,209.54089618102032
197,0.9857870513445693,0.8620512276479635,0.5704555710701079,0.4051567514465269,329.03999999999996
198,0.9516449384493393,0.8203600723449497,0.5541183567210423,0.38676291920550904,87.98008452759758
199,0.9696888801169741,0.842367391063744,0.574015557929262,0.4045487346714466,138.1542579065424
