,True Prevalence,New Clinical Cases,Statistical Population,id
0,0.0,0.0,950.5369863013699,e0bd1782-c190-ea11-a2c5-c4346bcb1550
1,0.0,0.0,1059.9095890410958,00be1782-c190-ea11-a2c5-c4346bcb1550
2,0.0,0.0,993.7260273972603,f3bd1782-c190-ea11-a2c5-c4346bcb1550
3,0.0,0.0,981.0383561643836,e4bd1782-c190-ea11-a2c5-c4346bcb1550
4,0.0,0.0,1013.9369863013699,04be1782-c190-ea11-a2c5-c4346bcb1550
5,0.0,0.0,1014.3041095890411,f7bd1782-c190-ea11-a2c5-c4346bcb1550
6,0.26441092842245645,1.0383561643835617,1050.8931506849315,17be1782-c190-ea11-a2c5-c4346bcb1550
7,0.0,0.0,992.1561643835616,e8bd1782-c190-ea11-a2c5-c4346bcb1550
8,0.0,0.0,1068.3616438356164,fcbd1782-c190-ea11-a2c5-c4346bcb1550
9,0.0,0.0,1008.9506849315069,edbd1782-c190-ea11-a2c5-c4346bcb1550
10,0.24245174033184655,0.9616438356164384,996.7561643835617,0dbe1782-c190-ea11-a2c5-c4346bcb1550
11,0.3355134016030441,1.021917808219178,922.5753424657535,88621088-c190-ea11-a2c5-c4346bcb1550
12,0.0,0.0,981.917808219178,26be1782-c190-ea11-a2c5-c4346bcb1550
13,0.24606695436451506,0.8876712328767123,1023.668493150685,22be1782-c190-ea11-a2c5-c4346bcb1550
14,0.3977944014007093,1.83013698630137,997.7260273972603,13be1782-c190-ea11-a2c5-c4346bcb1550
15,0.37618060618230764,1.104109589041096,1023.7369863013698,97621088-c190-ea11-a2c5-c4346bcb1550
16,0.0,0.0,1003.2575342465753,1cbe1782-c190-ea11-a2c5-c4346bcb1550
17,0.0,0.0,1026.978082191781,2bbe1782-c190-ea11-a2c5-c4346bcb1550
18,0.3596690012167556,1.084931506849315,943.2164383561644,8d621088-c190-ea11-a2c5-c4346bcb1550
19,0.4618617187624101,0.9315068493150684,1025.123287671233,a7621088-c190-ea11-a2c5-c4346bcb1550
20,0.1546741727688545,0.6301369863013698,993.4602739726027,2fbe1782-c190-ea11-a2c5-c4346bcb1550
21,0.3322376814607071,0.7424657534246575,1017.7643835616439,9c621088-c190-ea11-a2c5-c4346bcb1550
22,0.17981870247892653,0.7835616438356164,988.6,31be1782-c190-ea11-a2c5-c4346bcb1550
23,0.27304228417677345,0.6794520547945205,935.9589041095891,93621088-c190-ea11-a2c5-c4346bcb1550
24,0.4959823748836734,0.9726027397260274,1010.9616438356164,ac621088-c190-ea11-a2c5-c4346bcb1550
25,0.48723736046111726,1.180821917808219,1004.1753424657534,a3621088-c190-ea11-a2c5-c4346bcb1550
26,0.544476713219736,0.8465753424657534,982.9342465753425,bb621088-c190-ea11-a2c5-c4346bcb1550
27,0.6503552503781739,0.8191780821917808,976.5589041095891,c9621088-c190-ea11-a2c5-c4346bcb1550
28,0.4483037835114619,0.8958904109589041,995.8904109589041,b2621088-c190-ea11-a2c5-c4346bcb1550
29,0.6958976263869252,1.0136986301369864,1020.7917808219178,ca621088-c190-ea11-a2c5-c4346bcb1550
30,0.5958626810818468,1.1424657534246576,1026.676712328767,b6621088-c190-ea11-a2c5-c4346bcb1550
31,0.699574788302591,1.0602739726027397,1012.0575342465753,ce621088-c190-ea11-a2c5-c4346bcb1550
32,0.7939958688330924,0.9424657534246575,990.9753424657534,dd621088-c190-ea11-a2c5-c4346bcb1550
33,0.6680068414505229,1.0246575342465754,977.7616438356164,c5621088-c190-ea11-a2c5-c4346bcb1550
34,0.7421888862570707,1.0465753424657533,991.9232876712329,d0621088-c190-ea11-a2c5-c4346bcb1550
35,0.6383209556749443,0.9068493150684932,975.4657534246576,bf621088-c190-ea11-a2c5-c4346bcb1550
36,0.6476667603401272,0.9205479452054794,966.3780821917808,c1621088-c190-ea11-a2c5-c4346bcb1550
37,0.7389602200625661,1.010958904109589,1007.0246575342466,d4621088-c190-ea11-a2c5-c4346bcb1550
38,0.9076665078123849,1.0657534246575342,1019.2931506849316,ec621088-c190-ea11-a2c5-c4346bcb1550
39,0.8696991829022972,1.010958904109589,963.3698630136986,e3621088-c190-ea11-a2c5-c4346bcb1550
40,0.9370196069756525,1.1095890410958904,1008.227397260274,fb621088-c190-ea11-a2c5-c4346bcb1550
41,0.8571137158838018,0.9917808219178083,1004.5534246575343,f2621088-c190-ea11-a2c5-c4346bcb1550
42,0.9245460866248765,0.915068493150685,1025.7095890410958,ff621088-c190-ea11-a2c5-c4346bcb1550
43,0.9650923461130273,0.9452054794520548,1018.1150684931507,0c631088-c190-ea11-a2c5-c4346bcb1550
44,0.8727861876357068,1.1369863013698631,1007.4219178082192,e7621088-c190-ea11-a2c5-c4346bcb1550
45,0.9263601095709074,0.7342465753424657,975.7808219178082,03631088-c190-ea11-a2c5-c4346bcb1550
46,0.8813528005390903,0.863013698630137,1025.704109589041,f6621088-c190-ea11-a2c5-c4346bcb1550
47,0.9424490108881868,0.9123287671232877,1005.2684931506849,07631088-c190-ea11-a2c5-c4346bcb1550
48,0.9932686183550661,0.6958904109589041,1031.33698630137,1f631088-c190-ea11-a2c5-c4346bcb1550
49,0.9942029616604057,0.5095890410958904,963.7890410958904,21631088-c190-ea11-a2c5-c4346bcb1550
50,0.9883672049600725,0.8,1044.835616438356,2a631088-c190-ea11-a2c5-c4346bcb1550
51,0.9861097041874738,0.9178082191780822,955.986301369863,12631088-c190-ea11-a2c5-c4346bcb1550
52,0.9969965105187403,0.7780821917808219,1003.8876712328768,25631088-c190-ea11-a2c5-c4346bcb1550
