,aEIR,PfPR_2to10
165,144.7917310596,0.7550701433364
166,158.9374226034,0.7557110916691
167,0.0,0.0
168,0.0,0.0
169,0.0,0.0
170,0.0,0.0
171,0.0,0.0
172,0.0,0.0
173,0.9432675736025,0.07305559223557
174,0.0,0.0
175,0.0,0.0
176,0.0,0.0
177,0.7526753233979,0.0780375782881
178,2.363443184411,0.1823925005095
179,1.30436916789,0.07895954168594
180,2.455012812512,0.1820017306028
181,2.099308501696,0.1340773864518
182,0.8638674112735,0.06507941621831
183,3.967703270726,0.2471363015378
184,5.575427634642,0.3073952580659
185,3.430435785325,0.2067737361079
186,8.636165379547,0.4295988934993
187,5.559177093673,0.3032345013477
188,14.17225727811,0.5264587460855
189,11.24165618233,0.5284249084249
190,10.12603853457,0.4541655686481
191,7.226176816039,0.4003569765637
192,6.584583543241,0.3420604743799
193,13.100119479,0.5202733659133
194,7.708173295483,0.4171257820525
195,8.975048595108,0.4581702454549
196,21.09125203639,0.6264688159084
197,16.42911471426,0.56061623396
198,27.19833357632,0.6469522893203
199,18.166890366,0.6159480261524
200,24.72488130257,0.6310582027201
201,19.93048925325,0.6130955984743
202,31.45004023984,0.6665105386417
203,22.96172757074,0.6573967037685
204,107.6656791568,0.7457321816023
205,157.6474175453,0.7476670751249
206,35.7197047621,0.6916368032468
207,30.74214221537,0.6942074700695
208,115.7271749526,0.7676592959656
209,31.62104550004,0.662023713595
210,123.0537321121,0.7604730498067
211,24.68272061273,0.6424630502195
212,105.3527987897,0.7591855306564
