,aEIR,PfPR_2to10
0,0.0,0.0
1,2.898737141048,0.1818816189147
2,3.784118358744,0.2469798009085
3,9.008996895514,0.4200595829196
4,5.766248491127,0.3257023125873
5,2.272721911548,0.1528416213957
6,3.798710637959,0.2265349618821
7,9.848460394889,0.4747866847329
8,6.553822090849,0.4119295074559
9,6.082590533886,0.3008250397721
10,2.442170539172,0.1901256732496
11,5.891657133354,0.333848776813
12,5.122686803341,0.2993857217769
13,3.777231975691,0.2357048272541
14,6.26860988047,0.3577122133656
15,2.460755521082,0.174108884554
16,5.839331024326,0.2966839179605
17,14.65690925904,0.5897768660778
18,35.29950004071,0.6860559383867
19,11.73156823404,0.4675380792913
20,33.87478942424,0.6779648193683
21,17.36331883818,0.5971106927422
22,23.66261410713,0.6458068754106
23,17.30785539746,0.5955163367517
24,14.21046254039,0.5668434912033
25,13.58657987602,0.5767817781043
26,26.10113540664,0.6595915217004
27,26.88242971897,0.646574272887
28,17.16982542537,0.5708442298666
29,10.74673106894,0.45152
30,41.89039350301,0.7168097879778
31,27.53270085528,0.6940438871473
32,21.7286747098,0.6011015993098
33,34.85416209325,0.684197229357
34,20.32881039008,0.59736980933
35,9.835494128056,0.4629178023239
36,31.07158733532,0.7102865117806
37,36.45561299473,0.6985642824661
38,41.83653664589,0.6850158346084
39,41.95156858116,0.7256330333065
40,90.33551120758,0.7245216956359
41,142.8230937421,0.751486940781
42,102.5114266276,0.7381509100101
43,137.642092973,0.7562686225074
44,46.38148041815,0.6954463063663
45,74.82112373412,0.7467062024272
46,50.43967994303,0.7251900589779
47,53.83540151268,0.7382347521651
48,78.88421291113,0.7462482381229
49,109.8016218394,0.7389314865199
50,111.6653731614,0.7652345462516
51,169.4670449495,0.7662816065234
52,187.7775173187,0.757414255674
53,186.3193057477,0.7699324867385
54,201.4342300892,0.7678730277635
55,285.4572722912,0.769009937431
56,183.6807825565,0.7617122990004
57,675.310652256,0.7685833259502
58,324.1673457623,0.777044957852
59,390.8533679843,0.7596208063152
60,255.2412115932,0.7595490366125
61,269.310451746,0.750249935202
62,261.9252627492,0.7421487603306
63,600.3416739702,0.7604565804864
64,288.0269613862,0.7568160756962
65,625.5352072716,0.7656151914626
66,436.1257051826,0.7659678205753
67,7.550393184647,0.3843826086957
68,4.849552921951,0.2684438682494
69,1.744349160464,0.08258053871221
70,3.397376749199,0.1712801943875
71,7.389130029827,0.3912745350133
72,2.319677784224,0.1353955755531
73,5.001462741755,0.2716797655522
74,8.42241899576,0.378446542381
75,3.47252985416,0.2102178441549
76,2.555181264761,0.1612380656947
77,7.041827933397,0.4104046242775
78,5.660655309912,0.3207677991461
79,4.387550360989,0.2480924234283
80,2.834221064346,0.1584849133319
81,5.891562379897,0.3179861006194
82,1.976930468867,0.1803740538339
83,3.505101198796,0.219762810067
84,8.266205772758,0.4297238855622
85,3.126539648045,0.1581010719755
86,15.06715941802,0.5443357526033
87,23.60385838896,0.6054434937473
88,12.05510267988,0.5159388815636
89,25.33521731198,0.6580849714648
90,34.99671552703,0.6736480571082
91,16.55734765902,0.543197444267
92,26.2358198911,0.6751729945447
93,25.07913032919,0.6477422762081
94,19.96468615904,0.612549938008
95,9.271276053041,0.4668711398681
96,9.907776829787,0.4612254901961
97,41.50300184637,0.6973733349932
98,44.94488310069,0.7042510278489
99,48.37248956412,0.7342164346655
100,42.10093586147,0.7092353608811
101,102.1142039746,0.7574552683897
